id,text,clean_text,fk_id_pengguna,fk_id_calon_pasangan,search_by,score_pos,score_neg,kelas,kelas_manual,date
379591,@GreenBlackCyber @BangPino_ @prabowo @sandiuno @jokowi Ahhh... dia lagi.. bini'y di tekong org slma 7 taon.. punya malu apa kaga yaa..?!?, ahhh .  .  .  dia lagi .  .  bini ' y di tekong org slma taon .  .  punya malu apa kaga yaa .  .  ?  !  ? ,8407,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 12:23
379592,"@indrana_g @Nadiku18 @prabowo @jokowi @HabibluthfiYahy jika orang banci berlebihan maka tidak bisa mengontrol pikiran.jika akal tidak digunakan mereka lepas dari naluri kemanusiaan.
Sehingga menilai orang lain seperti binatang dengan dengan memanggil cebong.", jika orang banci berlebihan maka tidak bisa mengontrol pikiran . jika akal tidak digunakan mereka lepas dari naluri kemanusiaan .  sehingga menilai orang lain seperti binatang dengan dengan memanggil cebong . ,23121,1,@jokowi,3,4,Negatif,Negatif,4/14/2019 12:23
379595,"@BangPino_ Dynamic Duo......seperti Bung Karno dan Bung Hatta
#2019GantiPresiden 
#2019PrabowoPresidenRI", dynamic duo .  .  .  .  .  . seperti bung karno dan bung hatta ,8287,2,#2019PrabowoPresiden,2,0,Positif,Positif,4/14/2019 12:24
379597,"Di debat, PS menyebut kesalahan ""pemerintahan masa lalu"". Kader Demokrat ngamuk karena merasa SBY disentuh dan akan keluar koalisi. Bentar lagi keluar curhatan baru SBY nih. https://t.co/9J3xRZPS8f #PrabowoSalahkanSBY. Semakin mantap pilih @jokowi.","di debat ,  ps menyebut kesalahan pemerintahan masa lalu  .  kader demokrat ngamuk karena merasa sby disentuh dan akan keluar koalisi .  bentar lagi keluar curhatan baru sby nih .  semakin mantap pilih ",32492,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 12:26
379600,Kenapa wni yg diluar negeri bisa melakukan pencoblosan tp yg merantau di indonesia sendiri malah gg bisa nyoblos karna gg bisa pulang jauh ma kmpung halaman..solusinya gmn..trus apa bedanya ama yg diluar negeri?? @jokowi @KPU_ID @KawalPemilu2019,kenapa wni yg diluar negeri bisa melakukan pencoblosan tp yg merantau di indonesia sendiri malah gg bisa nyoblos karna gg bisa pulang jauh ma kmpung halaman .  . solusinya gmn .  . trus apa bedanya ama yg diluar negeri ?  ?  ,115118,1,@jokowi,2,1,Positif,Negatif,4/14/2019 12:26
379602,"@02Pedjoeang02 @amarul72 @medcom_id @Metro_TV @jokowi @prabowo @KHMarufAmin_ @sandiuno @fadlizon @erickthohir Ya itu tugas org tua yg paling tinggi di rumah. Peran org tua itu penting. Berharap kognitif anak meningkat tp, org tua aja sibuk bergadget ria belain capres sampe lupa anaknya tp giliran anaknya bodoh dr game ehh presidennya disalahin:)"," ya itu tugas org tua yg paling tinggi di rumah .  peran org tua itu penting .  berharap kognitif anak meningkat tp ,  org tua aja sibuk bergadget ria belain capres sampe lupa anaknya tp giliran anaknya bodoh dr game ehh presidennya disalahin :  ) ",114408,2,@prabowo,2,3,Negatif,Negatif,4/14/2019 12:26
379603,"@BhHandoko @pramonoanung @jokowi coba di-sync dulu itu audio sama videonya, agak ganggu soalnya kalo ada sesuatu yg ga sync, kesannya buru2 n ga ngehargain proses"," coba di sync dulu itu audio sama videonya ,  agak ganggu soalnya kalo ada sesuatu yg ga sync ,  kesannya buru n ga ngehargain proses",115119,1,@jokowi,0,0,Netral,Negatif,4/14/2019 12:27
379606,@Asmara_1701 @nurasia @sandiuno Selamat beribadah pemimpinku smg Allah ijabah harapan kita. Aamiiin, selamat beribadah pemimpinku smg allah ijabah harapan kita .  aamiiin,30347,2,@sandiuno,2,0,Positif,Positif,4/14/2019 12:28
379607,"RT @ridho_ashadi: Atap Sumatera, 
3805 mdpl (Gunung Kerinci) 

Maaf kami baru bisa menyampaikan dukungan dari sini. @Prabowo_Uno
Maafkan ka","  atap sumatera ,  mdpl  ( gunung kerinci )  maaf kami baru bisa menyampaikan dukungan dari sini .  maafkan ka",10670,2,@Prabowo_Uno,1,2,Negatif,Positif,4/14/2019 12:30
379608,@AkunTofa @merryalz @jokowi Jokowi urat malunya udah putus., jokowi urat malunya udah putus . ,41090,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 12:30
379609,"@jeneyki @uncuy_maruncuy @Dennysiregar7 @prabowo Dasar tolol...jk ada hadits atau ayat berbunyi seperti itu jangan pakai logika...
Nanti anda juga bilang semua amal terputus kecuali doa anak sholij..anda bilang mamanya pelacur gpp..nanti kan di doakan anaknya..jadi aman dr siksa kubur logikanya kan gitu", dasar tolol .  .  . jk ada hadits atau ayat berbunyi seperti itu jangan pakai logika .  .  .  nanti anda juga bilang semua amal terputus kecuali doa anak sholij .  . anda bilang mamanya pelacur gpp .  . nanti kan di doakan anaknya .  . jadi aman dr siksa kubur logikanya kan gitu,115121,2,@prabowo,2,3,Negatif,Negatif,4/14/2019 12:30
379610,@tehniadinata @jokowi Dari jauh kayak Jan Ethes lagi lari2  #Jokowi2Periode dooongg, dari jauh kayak jan ethes lagi lari dooongg,27647,1,@jokowi,1,0,Positif,Netral,4/14/2019 12:31
379612,"In a friendly-farewell dinner..
01 : ""My time is up! It is #YourTurnBro "" 
 
Tag @prabowo @sandiuno https://t.co/xxNFjd38r2",in a friendly farewell dinner .  .   :  my time is up !  it is tag ,115122,2,@prabowo,1,0,Positif,Positif,4/14/2019 12:31
379613,@jokowi Hmmm prasaan bapak pake iphone deh, hmmm prasaan bapak pake iphone deh,115123,1,@jokowi,0,0,Netral,Netral,4/14/2019 12:32
379616,"Masa tenang @jokowi ajak ke tps dan jaga persatuan
https://t.co/Zscn7Sk5J9",masa tenang ajak ke tps dan jaga persatuan ,20228,1,@jokowi,1,0,Positif,Positif,4/14/2019 12:33
379617,"Merasa paling tau ttg ekonomi makro., tapi nanya ttg ML
Lupa klo pak @sandiuno rela jual US$ demi dongkrak Rp. Lah kabinetnya berupaya turunkan US$ mengandalkan APBN dana utang

Kemandirian ekonomi?
Kurangi pengangguran &amp; swasembada pangan adlh benteng dijajah scr politik ekonomi","merasa paling tau ttg ekonomi makro .  ,  tapi nanya ttg ml lupa klo pak rela jual us demi dongkrak rp .  lah kabinetnya berupaya turunkan us mengandalkan apbn dana utang kemandirian ekonomi ?  kurangi pengangguran  & amp ;  swasembada pangan adlh benteng dijajah scr politik ekonomi",54016,2,@sandiuno,1,1,Netral,Positif,4/14/2019 12:33
379618,@tempatmu_pulang @Costromppp @Bungkus_Boneka @jokowi Fahri hamjah mana ya...., fahri hamjah mana ya .  .  .  . ,103699,1,@jokowi,0,0,Netral,Netral,4/14/2019 12:34
379622,RT @NennieNence15: @tehniadinata @jokowi Dari jauh kayak Jan Ethes lagi lari2  #Jokowi2Periode dooongg,  dari jauh kayak jan ethes lagi lari dooongg,114467,1,@jokowi,1,0,Positif,Netral,4/14/2019 12:35
379623,Apa kabar @prabowo minta sumbangan dana kampanye dari rakyat miskin? https://t.co/w7okseihAC,apa kabar minta sumbangan dana kampanye dari rakyat miskin ?  ,8525,2,@prabowo,0,1,Negatif,Negatif,4/14/2019 12:35
379626,RT @kafiradikal: ...Sebuah tulisan ciamik dari @rizkidwika yang tadinya adalah pendukung @jokowi garis keras. Ditulis dengan gaya milenial,   .  .  . sebuah tulisan ciamik dari yang tadinya adalah pendukung garis keras .  ditulis dengan gaya milenial,115127,1,@jokowi,1,1,Netral,Positif,4/14/2019 12:36
379629,"@v1jayakbar @JokoSumiyanto @prabowo @sandiuno ada yg salah fokus... rakyatnya di ajaranin mobile legend... wkwkwkwk... tanos, sincan, doraemon. mana mungkin bisa bikin negara adil dan makmur..."," ada yg salah fokus .  .  .  rakyatnya di ajaranin mobile legend .  .  .  wkwkwkwk .  .  .  tanos ,  sincan ,  doraemon .  mana mungkin bisa bikin negara adil dan makmur .  .  . ",92786,2,@prabowo,2,3,Negatif,Negatif,4/14/2019 12:38
379631,@ChintaPcy @McFatimah @Widiatis279 @jeneyki @Dennysiregar7 @prabowo Surga bukan dibawa manusia bego..tapi melalui perantara manusialah kita belajar ttv surga pedomannya alquran..kau muslim bukan kog susah kali kai pahami, surga bukan dibawa manusia bego .  . tapi melalui perantara manusialah kita belajar ttv surga pedomannya alquran .  . kau muslim bukan kog susah kali kai pahami,79039,2,@prabowo,5,0,Positif,Negatif,4/14/2019 12:38
379635,"RT @detikcom: Selama berada di Arab Saudi, Presiden @jokowi akan menunaikan ibadah umrah dan dijamu Raja Salman serta putra mahkota Muhamma","  selama berada di arab saudi ,  presiden akan menunaikan ibadah umrah dan dijamu raja salman serta putra mahkota muhamma",47697,1,@jokowi,1,0,Positif,Positif,4/14/2019 12:41
379641,"@jeneyki @ChintaPcy @McFatimah @Widiatis279 @Dennysiregar7 @prabowo Chat mesum hasil rekayasa rezim...ia...tapi ga terbukti...
Tpi kalo vc sex ngabalin ya itu asli bukan rekayasa.", chat mesum hasil rekayasa rezim .  .  . ia .  .  . tapi ga terbukti .  .  .  tpi kalo vc sex ngabalin ya itu asli bukan rekayasa . ,79039,2,@prabowo,1,1,Netral,Negatif,4/14/2019 12:42
379642,"@ZAEffendy @davidlipson @jokowi What is the different with the other candidate, they have many cheerleeders as well."," what is the different with the other candidate ,  they have many cheerleeders as well . ",115136,1,@jokowi,1,0,Positif,Positif,4/14/2019 12:43
379643,"@idetopia Loe , Saya ajak ketemuan , kita ngopi , dan saling tahu.
Mau nggak ?
#2019GantiPresiden"," loe  ,  saya ajak ketemuan  ,  kita ngopi  ,  dan saling tahu .  mau nggak  ?  ",29743,2,#2019GantiPresiden,1,0,Positif,Netral,4/14/2019 12:43
379645,"@permadiaktivis @AkunTofa @prabowo @sandiuno Berat banget kalau lihat masa 01 di GBK kemarin bang.. 
#17AprilCoblosBajuPutih", berat banget kalau lihat masa di gbk kemarin bang .  .  ,13587,2,@prabowo,0,1,Negatif,Negatif,4/14/2019 12:44
379646,"@Candra85Moh @Cimotimuf @ryan_nicolass @tanjungbunga99 @gadisresidu_b3 @mrhoky1 @SalmaBrecht @jangkun9 @noperhan @fariz1234 @Dickusnadi @ellykellyk @Noegraha_AB @ebongBOY @ririnretno19 @ankianggita @selv1_ana @BHD_58 @HerlinaWoods @ustadtengkuzul @younger01one @Iwan_Kapuk @mujilah64 @TheArieAir @PolisiMedsos @ilhameffendy9 @edi_sadja @SatriaAru @nugrohoabc @Rangga3131 @angelmaximilan @DenAdam_02 @Puspadaryana1 @MalanaSurur @PikekSalah @prabowo @iwanfals @pandji @AkunTofa @hnurwahid @FaldoMaldini @addiems @na_dirs @sahaL_AS @mohmahfudmd @AntoniRaja @dini_purwono @TsamaraDKI @GunRomli @TeddyGusnaidi Smg paham
https://t.co/usXrLCZNdF", smg paham ,5555,2,@prabowo,0,0,Netral,Positif,4/14/2019 12:45
379647,@eliya_mkom @BarieaM @prabowo @sandiuno @BurhanMuhtadi @DennyJA_WORLD @lingkaranSURVEI @indikatorcoid @saifulmujani Setuju banget karena itu kesesatan yang menggiring opini, setuju banget karena itu kesesatan yang menggiring opini,28072,2,@prabowo,1,0,Positif,Positif,4/14/2019 12:46
379650,"@permadiaktivis @prabowo Kapal selam produksi PT PAL diluncurkan &amp; langsung tenggelam.
Ada yg meyakini hal ini sbg kegagalan pertahanan Indonesia krn memilih berinvestasi dr pada meremajakan langsung dgn produk pertahanan modern. Disinilah letak perbedaan visi misinya ke2 kandidat. https://t.co/UoycQuOdQn", kapal selam produksi pt pal diluncurkan  & amp ;  langsung tenggelam .  ada yg meyakini hal ini sbg kegagalan pertahanan indonesia krn memilih berinvestasi dr pada meremajakan langsung dgn produk pertahanan modern .  disinilah letak perbedaan visi misinya ke kandidat .  ,33651,2,@prabowo,5,2,Positif,Negatif,4/14/2019 12:47
379651,"@Lelakit34254113 @yeni_nty @jokowi @FerdinandHutah2 @marierteman @prabowo @sandiuno @fadlizon @Gerindra @MardaniAliSera @Dahnilanzar @hanumrais Njir acara 212 di klaim,sungguh luar biadap"," njir acara di klaim , sungguh luar biadap",28507,1,@jokowi,1,0,Positif,Negatif,4/14/2019 12:47
379652,"Kemarin ikut kampanye terakhir di GBK.Masya allah, Allahuakbar. Menyaksikan gimana masyarakat indonesia cinta dengan mu pak. Jujur nangis. 

Satu kata utk semua kemarin yang datang ke GBK, kita semua ""Tulus"" Tulus dari hati mendukung Bapak @jokowi #BarengJokowi","kemarin ikut kampanye terakhir di gbk . masya allah ,  allahuakbar .  menyaksikan gimana masyarakat indonesia cinta dengan mu pak .  jujur nangis .  satu kata utk semua kemarin yang datang ke gbk ,  kita semua tulus tulus dari hati mendukung bapak ",115137,1,@jokowi,7,0,Positif,Positif,4/14/2019 12:49
379654,"@hendriabidin2 @ItemKaos @ebongBOY @barakumbara @JunpeiKaito @Anak_Perantau_ @Remix85052742 @ganafmargi @cahw_i @p_pasopati @AninditaAirin @LRsetyowati14 @HalloMaman @SalmaBrecht @Hanumsetia1 @SetiaAdy_p @datuakmangkuto @henszo32 @juventini_3rwin @tody_mt1 @AdiahmadAdi5 @JokSusi2019 @_SEKNAS_RI @Nanaa_Rosaa__ @_imamprasetyo @SatpamSosmed @01_commando @swarnadiva7 @Adi_Wicaksono @Delpiero_2006 @Kei_rahawarin @Ningsetiagmail1 @TigerRoarrrr @EbuDest @AbyManyuu @adji2912 @RamadhanNajmul @sonnyprakosa7 @Swarnadiva8 @AmarisBella @mbiifeby @gadisresidu_b3 @Anjar90971614 @Zaelaniku @evenven123456 @Shella_dila @laskar_cebong @yorean1996 @Dr_HLuck15 @prabowo Hhhh.. Pilpres.selesai, malah para.koruptor dan penjahat ham yg akan masuk bui  kita lihat saja.."," hhhh .  .  pilpres . selesai ,  malah para . koruptor dan penjahat ham yg akan masuk bui kita lihat saja .  . ",84842,2,@prabowo,1,1,Netral,Negatif,4/14/2019 12:49
379655,@jokowi Keren pak, keren pak,113629,1,@jokowi,1,0,Positif,Positif,4/14/2019 12:50
379656,RT @arfndika: @ybrap @jokowi makanya kalo orang tua ngomong dengerin sampe habis,  makanya kalo orang tua ngomong dengerin sampe habis,115139,1,@jokowi,0,0,Netral,Negatif,4/14/2019 12:50
379657,@jokowi Kebanyakan main mobile legend sih, kebanyakan main mobile legend sih,115140,1,@jokowi,0,0,Netral,Negatif,4/14/2019 12:51
379658,"kelelawar, presiden sebelum @jokowi yaitu SBY melakukan subsidi yg tak tepat sasaran, sehingga menyebabkan hutang membengkak dan baru terasa saat ini. https://t.co/yAzWwPlpHk. Wowo bikin blunder lagi. Wah kacau #PrabowoSalahkanSBY @bocahsosmed @sukangetweet @SaaeBunglon","kelelawar ,  presiden sebelum yaitu sby melakukan subsidi yg tak tepat sasaran ,  sehingga menyebabkan hutang membengkak dan baru terasa saat ini .  wowo bikin blunder lagi .  wah kacau ",115141,1,@jokowi,2,3,Negatif,Negatif,4/14/2019 12:52
379660,"@rhiannonelston @SBSNews Jika mau harga bahan pokok terjangkau, tenaga medis &amp; pasien di perbaiki, kesejahteraan guru honorer &amp; mudah lapangan kerja, maka tusuk @prabowo
@sandiuno
It's time we have a president who is proud to stand up for people.

#02MenangDebat
#TheGreatCampaignOfPrabowo"," jika mau harga bahan pokok terjangkau ,  tenaga medis  & amp ;  pasien di perbaiki ,  kesejahteraan guru honorer  & amp ;  mudah lapangan kerja ,  maka tusuk it ' s time we have a president who is proud to stand up for people .  ",115142,2,@prabowo,5,0,Positif,Positif,4/14/2019 12:52
379662,@prabowo itu Calon Presiden tidak berbobot. umum modus..tong blangko merdu bunyinya #PrabowoSalahkanSBY https://t.co/bLy1VJjBrJ, itu calon presiden tidak berbobot .  umum modus .  . tong blangko merdu bunyinya ,115143,2,@prabowo,0,0,Netral,Negatif,4/14/2019 12:52
379665,Debat kelima pilpres semalem bener2 boom! Makin jelas lah udah mana yang bener2 capable atur negara #01IndonesiaMaju,debat kelima pilpres semalem bener boom !  makin jelas lah udah mana yang bener capable atur negara ,115144,1,#01IndonesiaMaju,2,0,Positif,Positif,4/14/2019 12:55
379669,"@VIVAcoid Muke gile pade yaa, ngerti kerja kagak tuh kpu ......  Apa perlu diajari cara usut kasusnya.....  Malu maluin aje,  kata presiden @jokowi  laporin aja ke pihak yang berwajib, urusan diusut apa kagak serahkan semua pada yang Diatas. Istighfar"," muke gile pade yaa ,  ngerti kerja kagak tuh kpu  .  .  .  .  .  .  apa perlu diajari cara usut kasusnya .  .  .  .  .  malu maluin aje ,  kata presiden laporin aja ke pihak yang berwajib ,  urusan diusut apa kagak serahkan semua pada yang diatas .  istighfar",115146,1,@jokowi,1,2,Negatif,Negatif,4/14/2019 12:56
379673,"#PrabowoSalahkanSBY Solusi yang di ajukan oleh paslon 02 dalam tema Keuangan dan Investasi menurut saya itu sudah dilakukan oleh pak @jokowi , karena pak @jokowi selalu memperbarui system keuangannya apa lagi soal transparasi"," solusi yang di ajukan oleh paslon dalam tema keuangan dan investasi menurut saya itu sudah dilakukan oleh pak  ,  karena pak selalu memperbarui system keuangannya apa lagi soal transparasi",115148,1,@jokowi,1,0,Positif,Positif,4/14/2019 12:59
379674,@detikcom @jokowi Saya sarankan @prabowo nyepi di Astana Giribangun saja., saya sarankan nyepi di astana giribangun saja . ,20341,2,@prabowo,1,0,Positif,Negatif,4/14/2019 12:59
379675,"RT @mw_abbas: @JackVardan @prabowo @sandiuno Berlakukan hukum-Mu ya Allah, sebgmn yg tlh Engkau janjikan.
#UASdifitnahKejiDanBrutal","  berlakukan hukum mu ya allah ,  sebgmn yg tlh engkau janjikan .  ",105697,2,@prabowo,0,0,Netral,Negatif,4/14/2019 12:59
379676,"RT @jokowi: Dari baju tutu dari Sulawesi Selatan, ulee balang dari Aceh, ulos dari Batak, teluk belanga dari Melayu, sampai baju Betawi, su","  dari baju tutu dari sulawesi selatan ,  ulee balang dari aceh ,  ulos dari batak ,  teluk belanga dari melayu ,  sampai baju betawi ,  su",11946,1,@jokowi,0,1,Negatif,Netral,4/14/2019 13:00
379677,@kenyoriee @prabowo @sandiuno Ini namanya mental entertaint bukan leader, ini namanya mental entertaint bukan leader,26217,2,@prabowo,0,0,Netral,Negatif,4/14/2019 13:01
379678,RT @Jokowi_Amin: Datang dari Bali berikan dukungan dengan membawa seribu penari Pendet dan Ogoh-ogoh ke #KonserPutihBerSATU untuk lebih mem,  datang dari bali berikan dukungan dengan membawa seribu penari pendet dan ogoh ogoh ke untuk lebih mem,74381,1,@Jokowi_Amin,1,0,Positif,Positif,4/14/2019 13:01
379680,"@AndiArief__ Josss
Betul
Setuju
Cocok

Sy Sklg ikut Aminkan Petuah DOa Guru UAH UAS ke @prabowo @sandiuno JIKA belok dr yg Di Amanahkan Umat dan Rakyat umumnya.

Aamiin.", josss betul setuju cocok sy sklg ikut aminkan petuah doa guru uah uas ke jika belok dr yg di amanahkan umat dan rakyat umumnya .  aamiin . ,99372,2,@prabowo,3,0,Positif,Positif,4/14/2019 13:03
379681,"RT @Garuda501: ORASI KANDANG BUBRAH

1. Hadirnya @Nurmantyo_Gatot pada Kampanye 02 di Surabaya atas telephone langsung @prabowo merupakan a",  orasi kandang bubrah  .  hadirnya pada kampanye di surabaya atas telephone langsung merupakan a,112166,2,@prabowo,0,1,Negatif,Netral,4/14/2019 13:03
379682,@Ernijasin @kaesangp @jokowi @erickthohir @_SEKNAS_RI @andreOPA @JagaJokowi @TheArieAir @addiems @permadiaktivis Kita harus bersatu dgn Bhineka Tunggal Ika..., kita harus bersatu dgn bhineka tunggal ika .  .  . ,65868,1,@jokowi,1,0,Positif,Positif,4/14/2019 13:04
379683,"Masuki Masa Tenang, Bawaslu dan Kementerian Kominfo Kendalikan Konten Iklan Kampanye Politik Melalui Platform Digital https://t.co/slnkAuHNPV #JokowiLagi #01IndonesiaMaju #2019PilihJokowi #KoalisiPraBohong #JKWMerahPutih","masuki masa tenang ,  bawaslu dan kementerian kominfo kendalikan konten iklan kampanye politik melalui platform digital ",5354,1,#01IndonesiaMaju,1,0,Positif,Netral,4/14/2019 13:04
379685,"@PriyoBudiS @sandiuno Setuju ...
Kalau bener .... ", setuju  .  .  .  kalau bener  .  .  .  .  ,36050,2,@sandiuno,1,0,Positif,Positif,4/14/2019 13:04
379687,@UNITEDFANS91 @erickthohir @prabowo @jokowi Yg dateng bareng ente itu tukang halu group lawak HTI., yg dateng bareng ente itu tukang halu group lawak hti . ,115150,1,@jokowi,0,0,Netral,Negatif,4/14/2019 13:06
379690,@saididu Sesungguhnya cara hinalah yg akan dilakukan penguasa utk merusak nama baik ulama. #2019GantiPresiden #saveuas #2019PrabowoPresidenRI, sesungguhnya cara hinalah yg akan dilakukan penguasa utk merusak nama baik ulama .  ,115152,2,#2019PrabowoPresiden,2,1,Positif,Negatif,4/14/2019 13:06
379692,@Lelakit34254113 @jokowi @FerdinandHutah2 @marierteman @prabowo @sandiuno @fadlizon @Gerindra @MardaniAliSera @Dahnilanzar @hanumrais Cebong dungu...itu acara 212, cebong dungu .  .  . itu acara ,24286,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 13:07
379694,"@FirdaZuliya @Aoiy24 @medcom_id @jokowi @prabowo @KHMarufAmin_ @sandiuno @fadlizon @erickthohir Industri utamanya apa??? Kirim surat ke presiden aja kasih tau apa aja program2 yg bagus. Biar bermanfaat, bukan cuma kritik gamenya di komenan kayagini wkwk"," industri utamanya apa ?  ?  ?  kirim surat ke presiden aja kasih tau apa aja program yg bagus .  biar bermanfaat ,  bukan cuma kritik gamenya di komenan kayagini wkwk",114408,1,@jokowi,4,0,Positif,Positif,4/14/2019 13:08
379696,"@JackVardan @prabowo @sandiuno Lo cuma berdoa utk UAS? Lo gak doakan Jokowi yg semua keluarganya jd korban fitnah mulai dr anak PKI, ibunya kristen, dll?? Atau agama lo cuma berlaku berdasarkan pilihan politik?  Akal Sehatmu kamu jual ke mana, Jack???"," lo cuma berdoa utk uas ?  lo gak doakan jokowi yg semua keluarganya jd korban fitnah mulai dr anak pki ,  ibunya kristen ,  dll ?  ?  atau agama lo cuma berlaku berdasarkan pilihan politik ?  akal sehatmu kamu jual ke mana ,  jack ?  ?  ? ",72684,2,@prabowo,0,3,Negatif,Negatif,4/14/2019 13:08
379699,@harychandra091 @CakKhum @prabowo @sandiuno betul deh seniman yg 1 ini bisa nyeramahin umat jg nih gaya like deh pak moga sehat keluarga serta dimudahkan dlm ibadah ya, betul deh seniman yg ini bisa nyeramahin umat jg nih gaya like deh pak moga sehat keluarga serta dimudahkan dlm ibadah ya,115155,2,@prabowo,3,1,Positif,Positif,4/14/2019 13:09
379702,RT @Garuda501: @Nurmantyo_Gatot @prabowo 15. Jelas sekali bukan?. Isi teks itu sama persis maknanyq seperti dalil-dalil yang kami sampaikan,   .  jelas sekali bukan ?  .  isi teks itu sama persis maknanyq seperti dalil dalil yang kami sampaikan,95703,2,@prabowo,2,1,Positif,Positif,4/14/2019 13:11
379703,"Rakyat Harus Tahu....
@prabowo @SBYudhoyono @jokowi https://t.co/OVYMm90IlY",rakyat harus tahu .  .  .  .  ,115157,1,@jokowi,0,0,Netral,Netral,4/14/2019 13:12
379709,@jokowi Pendukung jokowi pasrah terhadap ekonomi rendah karna menguntungkan buat pndukung fanatisme jokowi bukan menguntungkan buat rakyat, pendukung jokowi pasrah terhadap ekonomi rendah karna menguntungkan buat pndukung fanatisme jokowi bukan menguntungkan buat rakyat,114520,1,@jokowi,1,2,Negatif,Negatif,4/14/2019 13:14
379710,"@Garuda501 @omarmokhtar_ @Nurmantyo_Gatot @prabowo ihahaha..

", ihahaha .  .  ,24379,2,@prabowo,0,0,Netral,Netral,4/14/2019 13:15
379716,"RT @Ernijasin: Pernyataan Penutup Pamungkas Paslon no 01 @jokowi DAHSYAT 

Pernyataan Penutup Paslon 02 Seperti Jualan di Kaki Lima  Emak-",  pernyataan penutup pamungkas paslon no dahsyat pernyataan penutup paslon seperti jualan di kaki lima emak ,70785,1,@jokowi,1,1,Netral,Positif,4/14/2019 13:18
379720,@Sinbad555 @jokowi Jd kepikiran bikin bgini sehabis nyoblos hr Rabu bsk.., jd kepikiran bikin bgini sehabis nyoblos hr rabu bsk .  . ,115162,1,@jokowi,0,0,Netral,Netral,4/14/2019 13:21
379721,@Dennysiregar7 @prabowo lagi2 pada PD dan tau bakalan masuk surga .. eeh tapikan kunci nya kubu mrka yg pegang , lagi pada pd dan tau bakalan masuk surga  .  .  eeh tapikan kunci nya kubu mrka yg pegang ,36585,2,@prabowo,1,0,Positif,Negatif,4/14/2019 13:21
379723,"Dengan Adanya KARTU SEMBAKO MURAH.
Secara tidak langsung Rezim @jokowi membenarkan bahwa harga-harga bahan pokok saat ini mahal.
Berarti FIX @jokowi GAGAL.
MASIH MAU 2 PERIODE,.? 
.
#TusukPrabowoSandi https://t.co/LPgNUusNj7","dengan adanya ka u sembako murah .  secara tidak langsung rezim membenarkan bahwa harga harga bahan pokok saat ini mahal .  berarti fix gagal .  masih mau periode ,  .  ?   .  ",115164,1,@jokowi,1,1,Netral,Negatif,4/14/2019 13:21
379725,"@PriyoBudiS @baddocq @sandiuno iyalah kita beli aja 
#2019GantiPresiden", iyalah kita beli aja ,109853,2,@sandiuno,1,0,Positif,Netral,4/14/2019 13:22
379727,@iranovitasari07 @abangbengbeng @joko_maryadi @kimochiii_ @iqiroy @Pemujamuuuuu @davidlipson @jokowi Itu namanya maling. Katanya lu Muslim dan takut neraka., itu namanya maling .  katanya lu muslim dan takut neraka . ,30765,1,@jokowi,0,2,Negatif,Negatif,4/14/2019 13:23
379733,"@HeraLoebs @prabowo Ikhlas mendukung 02..karena ingin ada perubahan yang lebih baik..
#AagymPilihPrabowo 
#AagymPilihPrabowo", ikhlas mendukung  .  . karena ingin ada perubahan yang lebih baik .  .  ,115165,2,@prabowo,3,1,Positif,Positif,4/14/2019 13:25
379734,@detikcom @jokowi Sehat2 pak. . ndhek bengi ng jkt sak iki wes tekan arab, sehat pak .   .  ndhek bengi ng jkt sak iki wes tekan arab,115166,1,@jokowi,1,0,Positif,Positif,4/14/2019 13:26
379735,"@SriRajasa @zarazettirazr Katanya dukungan UAS ke @prabowo dan @sandiuno  tidak berpengaruh... 
#ketika yg diucapkan tak sesuai dengan kenyataan ya gini niih.. #UASdifitnahKejiDanBrutal", katanya dukungan uas ke dan tidak berpengaruh .  .  .  yg diucapkan tak sesuai dengan kenyataan ya gini niih .  .  ,115167,2,@prabowo,1,2,Negatif,Negatif,4/14/2019 13:26
379738,"RT @RatuAnissah: Bapak @prabowo Menjawab Mobile Egend dr bpk Jkw.

Saya AKAN FOKUSKAN KEBIJAKAN ke Persoalan-Persoalan yang Mendasar. 

SEP",  bapak menjawab mobile egend dr bpk jkw .  saya akan fokuskan kebijakan ke persoalan persoalan yang mendasar .  sep,50373,2,@prabowo,0,0,Netral,Negatif,4/14/2019 13:27
379739,@MichaelEpafras @jokowi sampaikan terimakasih ku ya , sampaikan terimakasih ku ya ,97387,1,@jokowi,0,0,Netral,Positif,4/14/2019 13:28
379742,@Partycipantz @Lelakit34254113 @jokowi @FerdinandHutah2 @marierteman @prabowo @sandiuno @fadlizon @Gerindra @MardaniAliSera @Dahnilanzar @hanumrais ....analisa yg manten,  .  .  .  . analisa yg manten,115171,1,@jokowi,0,0,Netral,Netral,4/14/2019 13:30
379746,"@Iyo63579667 @NkriSejuk @evocene @detikcom @prabowo Mana buktinya?
Omdo doang hahahahahaha", mana buktinya ?  omdo doang hahahahahaha,114781,2,@prabowo,0,0,Netral,Negatif,4/14/2019 13:33
